inning_number,half,out,runner_on_1b,runner_on_2b,runner_on_3b,score_diff,total_games,home_wins,win_expectancy
4,bot,0,1,1,1,-1,9,4,0.4444444444444444
4,bot,0,1,0,1,-3,8,3,0.375
4,bot,0,1,0,1,-2,8,6,0.75
4,bot,0,1,0,1,2,8,8,1.0
4,bot,0,1,1,0,5,8,8,1.0
4,bot,0,0,0,0,5,7,7,1.0
4,bot,0,0,1,1,0,7,6,0.8571428571428571
4,bot,0,1,0,1,-4,7,1,0.14285714285714285
4,bot,0,0,1,0,-5,6,0,0.0
4,bot,0,0,1,0,-3,6,2,0.3333333333333333
4,bot,0,0,1,1,-2,6,2,0.3333333333333333
4,bot,0,0,1,1,3,6,6,1.0
4,bot,0,0,1,0,5,5,4,0.8
4,bot,0,0,1,1,1,5,4,0.8
4,bot,0,1,1,1,3,5,5,1.0
4,bot,0,0,0,0,-4,4,1,0.25
4,bot,0,1,1,1,4,4,4,1.0
4,bot,0,1,1,1,5,4,4,1.0
4,bot,0,0,0,0,-5,3,0,0.0
4,bot,0,0,0,1,-1,3,1,0.3333333333333333
4,bot,0,0,0,1,0,3,1,0.3333333333333333
4,bot,0,0,0,1,2,3,3,1.0
4,bot,0,0,1,1,2,3,3,1.0
4,bot,0,0,1,1,5,3,3,1.0
4,bot,0,1,0,1,4,3,3,1.0
4,bot,0,1,1,1,-5,3,0,0.0
4,bot,0,1,1,1,-4,3,2,0.6666666666666666
4,bot,0,0,0,1,-4,2,1,0.5
4,bot,0,0,0,1,1,2,2,1.0
4,bot,0,0,0,1,5,2,2,1.0
4,bot,0,0,1,1,-4,2,1,0.5
4,bot,0,0,1,1,-3,2,0,0.0
4,bot,0,0,1,1,-1,2,2,1.0
4,bot,0,1,0,1,-5,2,0,0.0
4,bot,0,0,0,1,-5,1,0,0.0
4,bot,0,0,0,1,-3,1,0,0.0
4,bot,0,0,0,1,4,1,1,1.0
4,bot,0,0,1,1,-5,1,0,0.0
4,bot,0,0,1,1,4,1,1,1.0
4,bot,0,1,0,1,3,1,1,1.0
4,bot,1,0,0,0,0,476,201,0.4222689075630252
4,bot,1,0,0,0,-1,362,112,0.30939226519337015
4,bot,1,0,0,0,1,323,191,0.5913312693498453
4,bot,1,0,0,0,-2,270,52,0.1925925925925926
4,bot,1,0,0,0,2,249,200,0.8032128514056225
4,bot,1,1,0,0,0,203,85,0.4187192118226601
4,bot,1,0,0,0,-3,191,30,0.15706806282722513
4,bot,1,1,0,0,-1,162,57,0.35185185185185186
4,bot,1,1,0,0,1,158,101,0.6392405063291139
4,bot,1,0,0,0,3,149,122,0.8187919463087249
4,bot,1,1,0,0,2,121,92,0.7603305785123967
4,bot,1,1,0,0,-2,113,26,0.23008849557522124
4,bot,1,0,0,0,-4,107,15,0.14018691588785046
4,bot,1,0,0,0,4,93,85,0.9139784946236559
4,bot,1,1,0,0,-3,90,16,0.17777777777777778
4,bot,1,0,1,0,0,77,40,0.5194805194805194
4,bot,1,1,1,0,0,74,36,0.4864864864864865
4,bot,1,1,0,0,3,73,60,0.821917808219178
4,bot,1,0,1,0,1,65,46,0.7076923076923077
4,bot,1,1,0,0,4,65,60,0.9230769230769231
4,bot,1,0,0,0,-5,63,3,0.047619047619047616
4,bot,1,1,1,0,1,61,43,0.7049180327868853
4,bot,1,1,0,0,-4,59,11,0.1864406779661017
4,bot,1,1,1,0,2,59,49,0.8305084745762712
4,bot,1,1,1,0,-1,55,19,0.34545454545454546
4,bot,1,0,0,0,5,50,44,0.88
4,bot,1,1,1,0,-2,48,18,0.375
4,bot,1,0,1,0,2,46,35,0.7608695652173914
4,bot,1,1,1,0,3,42,38,0.9047619047619048
4,bot,1,0,1,0,-1,36,15,0.4166666666666667
4,bot,1,0,1,0,3,32,26,0.8125
4,bot,1,1,1,1,0,29,20,0.6896551724137931
4,bot,1,1,0,1,0,28,17,0.6071428571428571
4,bot,1,1,1,1,1,28,23,0.8214285714285714
4,bot,1,1,0,0,5,26,23,0.8846153846153846
4,bot,1,1,0,1,-1,26,14,0.5384615384615384
4,bot,1,1,0,0,-5,24,0,0.0
4,bot,1,1,1,0,-3,24,5,0.20833333333333334
4,bot,1,1,1,1,2,24,20,0.8333333333333334
4,bot,1,0,0,1,0,23,15,0.6521739130434783
4,bot,1,1,0,1,2,23,20,0.8695652173913043
4,bot,1,1,1,0,4,23,20,0.8695652173913043
4,bot,1,0,1,0,-2,22,10,0.45454545454545453
4,bot,1,0,1,0,5,22,19,0.8636363636363636
4,bot,1,0,1,0,4,21,18,0.8571428571428571
4,bot,1,0,1,1,-2,21,6,0.2857142857142857
4,bot,1,0,1,1,0,21,14,0.6666666666666666
4,bot,1,1,0,1,1,21,13,0.6190476190476191
4,bot,1,1,1,0,-4,21,3,0.14285714285714285
4,bot,1,1,1,1,3,21,17,0.8095238095238095
4,bot,1,0,1,0,-3,20,7,0.35
4,bot,1,0,1,1,1,20,14,0.7
4,bot,1,0,1,1,2,20,18,0.9
4,bot,1,1,1,1,-1,20,10,0.5
4,bot,1,0,0,1,-1,18,6,0.3333333333333333
4,bot,1,0,1,1,-1,18,14,0.7777777777777778
4,bot,1,1,0,1,-4,18,1,0.05555555555555555
4,bot,1,0,0,1,1,17,11,0.6470588235294118
4,bot,1,1,0,1,3,17,14,0.8235294117647058
4,bot,1,1,0,1,4,17,17,1.0
4,bot,1,0,0,1,2,16,16,1.0
4,bot,1,0,1,0,-4,16,3,0.1875
4,bot,1,1,1,1,-2,16,7,0.4375
4,bot,1,0,0,1,-2,14,4,0.2857142857142857
4,bot,1,0,1,1,3,14,12,0.8571428571428571
4,bot,1,1,1,0,5,13,10,0.7692307692307693
4,bot,1,1,0,1,-3,12,5,0.4166666666666667
4,bot,1,1,1,1,-3,12,4,0.3333333333333333
4,bot,1,1,1,1,4,12,11,0.9166666666666666
4,bot,1,0,0,1,3,10,8,0.8
4,bot,1,0,1,0,-5,10,0,0.0
4,bot,1,1,0,1,-2,10,3,0.3
4,bot,1,1,1,0,-5,10,0,0.0
4,bot,1,0,0,1,4,9,9,1.0
4,bot,1,0,1,1,-3,8,2,0.25
4,bot,1,1,0,1,5,8,8,1.0
4,bot,1,1,0,1,-5,7,0,0.0
4,bot,1,1,1,1,5,7,7,1.0
4,bot,1,0,0,1,5,6,6,1.0
4,bot,1,0,1,1,4,6,6,1.0
4,bot,1,1,1,1,-4,6,3,0.5
4,bot,1,0,0,1,-5,3,2,0.6666666666666666
4,bot,1,0,0,1,-4,3,0,0.0
4,bot,1,0,0,1,-3,3,1,0.3333333333333333
4,bot,1,0,1,1,-5,3,0,0.0
4,bot,1,1,1,1,-5,3,0,0.0
4,bot,1,0,1,1,5,2,2,1.0
4,bot,1,0,1,1,-4,1,1,1.0
4,bot,2,0,0,0,0,364,143,0.39285714285714285
4,bot,2,0,0,0,-1,282,80,0.28368794326241137
4,bot,2,0,0,0,1,261,145,0.5555555555555556
4,bot,2,1,0,0,0,223,94,0.42152466367713004
4,bot,2,0,0,0,2,204,161,0.7892156862745098
4,bot,2,0,0,0,-2,202,44,0.21782178217821782
4,bot,2,1,0,0,-1,152,47,0.3092105263157895
4,bot,2,1,0,0,1,139,76,0.5467625899280576
4,bot,2,0,0,0,-3,130,21,0.16153846153846155
4,bot,2,0,0,0,3,116,98,0.8448275862068966
4,bot,2,1,0,0,2,115,87,0.7565217391304347
4,bot,2,1,0,0,-2,107,23,0.21495327102803738
4,bot,2,1,1,0,0,94,44,0.46808510638297873
4,bot,2,1,0,0,3,79,68,0.8607594936708861
4,bot,2,0,1,0,1,78,54,0.6923076923076923
4,bot,2,1,1,0,1,78,47,0.6025641025641025
4,bot,2,0,0,0,-4,77,9,0.11688311688311688
4,bot,2,1,0,0,-3,76,10,0.13157894736842105
4,bot,2,0,1,0,0,67,33,0.4925373134328358
4,bot,2,0,0,0,4,65,60,0.9230769230769231
4,bot,2,1,0,0,4,65,63,0.9692307692307692
4,bot,2,1,1,0,2,65,56,0.8615384615384616
4,bot,2,1,1,0,-1,61,22,0.36065573770491804
4,bot,2,0,1,0,-1,55,21,0.38181818181818183
4,bot,2,1,0,0,-4,55,5,0.09090909090909091
4,bot,2,1,1,0,3,55,48,0.8727272727272727
4,bot,2,0,0,0,-5,52,2,0.038461538461538464
4,bot,2,0,1,0,2,51,34,0.6666666666666666
4,bot,2,0,0,0,5,46,41,0.8913043478260869
4,bot,2,1,1,0,-2,46,11,0.2391304347826087
4,bot,2,1,0,0,5,43,39,0.9069767441860465
4,bot,2,0,0,1,0,41,21,0.5121951219512195
4,bot,2,0,1,0,3,41,29,0.7073170731707317
4,bot,2,1,1,1,1,40,29,0.725
4,bot,2,1,0,1,0,37,15,0.40540540540540543
4,bot,2,1,1,1,2,37,30,0.8108108108108109
4,bot,2,0,1,0,-2,36,7,0.19444444444444445
4,bot,2,1,1,1,-1,34,11,0.3235294117647059
4,bot,2,0,0,1,-1,33,14,0.42424242424242425
4,bot,2,1,0,0,-5,33,0,0.0
4,bot,2,1,0,1,2,32,25,0.78125
4,bot,2,1,1,0,4,32,31,0.96875
4,bot,2,1,0,1,1,31,20,0.6451612903225806
4,bot,2,0,0,1,1,30,21,0.7
4,bot,2,1,1,0,-4,30,3,0.1
4,bot,2,1,1,0,-3,30,4,0.13333333333333333
4,bot,2,1,1,0,5,30,27,0.9
4,bot,2,0,1,0,4,28,24,0.8571428571428571
4,bot,2,0,1,0,5,27,27,1.0
4,bot,2,1,1,1,0,27,14,0.5185185185185185
4,bot,2,1,0,1,-1,26,13,0.5
4,bot,2,1,1,1,3,25,19,0.76
4,bot,2,0,0,1,2,24,17,0.7083333333333334
4,bot,2,0,1,0,-3,24,5,0.20833333333333334
4,bot,2,0,0,1,3,20,17,0.85
4,bot,2,1,0,1,3,20,16,0.8
4,bot,2,1,0,1,4,20,18,0.9
4,bot,2,0,0,1,4,19,18,0.9473684210526315
4,bot,2,0,1,1,1,19,15,0.7894736842105263
4,bot,2,0,1,1,2,19,14,0.7368421052631579
4,bot,2,1,0,1,-2,19,5,0.2631578947368421
4,bot,2,1,0,1,5,16,15,0.9375
4,bot,2,1,1,1,-2,16,3,0.1875
4,bot,2,0,1,1,0,15,5,0.3333333333333333
4,bot,2,1,0,1,-3,15,5,0.3333333333333333
4,bot,2,0,0,1,-3,14,2,0.14285714285714285
4,bot,2,0,1,0,-4,14,3,0.21428571428571427
4,bot,2,0,1,1,-2,13,6,0.46153846153846156
4,bot,2,0,1,1,-1,12,8,0.6666666666666666
4,bot,2,0,1,1,3,10,9,0.9
4,bot,2,1,0,1,-4,10,0,0.0
4,bot,2,1,1,0,-5,10,0,0.0
4,bot,2,1,1,1,-3,10,4,0.4
4,bot,2,1,1,1,4,10,9,0.9
4,bot,2,1,1,1,5,9,7,0.7777777777777778
4,bot,2,0,0,1,-2,7,1,0.14285714285714285
4,bot,2,0,1,0,-5,7,0,0.0
4,bot,2,0,1,1,-3,6,1,0.16666666666666666
4,bot,2,0,1,1,4,6,6,1.0
4,bot,2,1,0,1,-5,6,1,0.16666666666666666
4,bot,2,0,0,1,-4,5,0,0.0
4,bot,2,1,1,1,-4,5,1,0.2
4,bot,2,0,0,1,-5,4,0,0.0
4,bot,2,0,0,1,5,4,3,0.75
4,bot,2,0,1,1,5,3,2,0.6666666666666666
4,bot,2,0,1,1,-5,2,0,0.0
4,bot,2,0,1,1,-4,2,0,0.0
4,bot,2,1,1,1,-5,1,0,0.0
4,bot,3,0,0,0,0,275,101,0.36727272727272725
4,bot,3,0,0,0,-1,205,53,0.25853658536585367
4,bot,3,0,0,0,1,203,114,0.5615763546798029
4,bot,3,0,0,0,2,166,129,0.7771084337349398
4,bot,3,0,0,0,-2,152,32,0.21052631578947367
4,bot,3,1,0,0,0,136,52,0.38235294117647056
4,bot,3,0,0,0,-3,110,18,0.16363636363636364
4,bot,3,1,0,0,-1,93,23,0.24731182795698925
4,bot,3,0,0,0,3,82,71,0.8658536585365854
4,bot,3,1,0,0,1,79,41,0.5189873417721519
4,bot,3,0,1,0,1,71,44,0.6197183098591549
4,bot,3,1,0,0,-2,68,12,0.17647058823529413
4,bot,3,1,0,0,2,63,40,0.6349206349206349
4,bot,3,0,0,0,-4,57,8,0.14035087719298245
4,bot,3,0,1,0,0,57,26,0.45614035087719296
4,bot,3,1,1,0,0,55,25,0.45454545454545453
4,bot,3,0,1,0,-1,48,14,0.2916666666666667
4,bot,3,0,0,0,4,47,42,0.8936170212765957
4,bot,3,1,0,0,-3,47,7,0.14893617021276595
4,bot,3,1,1,0,1,47,28,0.5957446808510638
4,bot,3,0,1,0,2,46,28,0.6086956521739131
4,bot,3,1,0,0,4,40,38,0.95
4,bot,3,0,0,0,-5,38,2,0.05263157894736842
4,bot,3,0,0,0,5,38,33,0.868421052631579
4,bot,3,0,1,0,3,38,27,0.7105263157894737
4,bot,3,1,1,0,2,37,32,0.8648648648648649
4,bot,3,1,0,0,3,36,28,0.7777777777777778
4,bot,3,1,1,0,3,33,30,0.9090909090909091
4,bot,3,0,0,1,0,32,17,0.53125
4,bot,3,1,1,0,-1,32,9,0.28125
4,bot,3,0,1,0,-2,30,5,0.16666666666666666
4,bot,3,1,0,0,-4,28,1,0.03571428571428571
4,bot,3,1,0,1,0,28,9,0.32142857142857145
4,bot,3,1,1,0,-2,27,6,0.2222222222222222
4,bot,3,0,0,1,-1,26,6,0.23076923076923078
4,bot,3,0,0,1,1,26,19,0.7307692307692307
4,bot,3,0,1,0,4,26,22,0.8461538461538461
4,bot,3,1,0,0,-5,24,0,0.0
4,bot,3,1,0,0,5,24,23,0.9583333333333334
4,bot,3,0,1,0,-3,23,4,0.17391304347826086
4,bot,3,1,1,1,2,23,18,0.782608695652174
4,bot,3,1,1,0,5,22,21,0.9545454545454546
4,bot,3,1,1,0,-4,21,1,0.047619047619047616
4,bot,3,1,1,0,-3,21,1,0.047619047619047616
4,bot,3,0,1,1,2,20,13,0.65
4,bot,3,1,1,1,-1,20,4,0.2
4,bot,3,1,1,1,1,20,10,0.5
4,bot,3,0,0,1,3,19,16,0.8421052631578947
4,bot,3,0,1,1,0,19,4,0.21052631578947367
4,bot,3,0,0,1,2,18,13,0.7222222222222222
4,bot,3,0,1,0,5,17,16,0.9411764705882353
4,bot,3,1,0,1,-1,17,9,0.5294117647058824
4,bot,3,1,1,0,4,17,17,1.0
4,bot,3,1,1,1,0,15,6,0.4
4,bot,3,0,1,1,1,14,9,0.6428571428571429
4,bot,3,1,0,1,1,14,9,0.6428571428571429
4,bot,3,1,0,1,-2,13,3,0.23076923076923078
4,bot,3,1,1,1,3,13,7,0.5384615384615384
4,bot,3,0,1,1,-2,12,5,0.4166666666666667
4,bot,3,0,0,1,-3,11,1,0.09090909090909091
4,bot,3,0,0,1,4,11,10,0.9090909090909091
4,bot,3,0,1,0,-4,11,0,0.0
4,bot,3,0,1,1,-1,11,5,0.45454545454545453
4,bot,3,1,0,1,-3,11,2,0.18181818181818182
4,bot,3,1,0,1,2,11,8,0.7272727272727273
4,bot,3,1,0,1,3,11,9,0.8181818181818182
4,bot,3,1,0,1,4,11,9,0.8181818181818182
4,bot,3,0,1,1,-3,10,3,0.3
4,bot,3,1,0,1,5,10,9,0.9
4,bot,3,1,1,1,-2,10,1,0.1
4,bot,3,0,1,0,-5,8,0,0.0
4,bot,3,0,1,1,4,8,8,1.0
4,bot,3,1,1,1,5,7,5,0.7142857142857143
4,bot,3,0,0,1,5,6,5,0.8333333333333334
4,bot,3,1,0,1,-4,6,0,0.0
4,bot,3,1,1,0,-5,6,0,0.0
4,bot,3,1,1,1,-3,6,2,0.3333333333333333
4,bot,3,0,0,1,-5,5,0,0.0
4,bot,3,0,0,1,-2,5,1,0.2
4,bot,3,1,0,1,-5,5,1,0.2
4,bot,3,0,1,1,3,4,2,0.5
4,bot,3,0,1,1,5,4,3,0.75
4,bot,3,1,1,1,-4,4,0,0.0
4,bot,3,1,1,1,4,4,3,0.75
4,bot,3,0,0,1,-4,3,0,0.0
4,bot,3,0,1,1,-5,3,0,0.0
4,bot,3,0,1,1,-4,3,0,0.0
4,top,0,1,0,0,0,223,82,0.36771300448430494
4,top,0,1,0,0,-1,152,44,0.2894736842105263
4,top,0,1,0,0,1,136,74,0.5441176470588235
4,top,0,1,0,0,-2,97,23,0.23711340206185566
4,top,0,1,0,0,2,91,64,0.7032967032967034
4,top,0,1,0,0,3,69,51,0.7391304347826086
4,top,0,1,0,0,-3,62,4,0.06451612903225806
4,top,0,1,1,0,0,50,12,0.24
4,top,0,1,0,0,-4,43,3,0.06976744186046512
4,top,0,1,1,0,-1,41,5,0.12195121951219512
4,top,0,1,1,0,1,39,21,0.5384615384615384
4,top,0,0,1,0,0,37,14,0.3783783783783784
4,top,0,0,1,0,-1,35,9,0.2571428571428571
4,top,0,1,0,0,4,32,22,0.6875
4,top,0,1,0,0,5,29,24,0.8275862068965517
4,top,0,0,0,0,-1,25,10,0.4
4,top,0,0,1,0,1,25,14,0.56
4,top,0,1,1,0,2,23,13,0.5652173913043478
4,top,0,0,0,0,-2,22,6,0.2727272727272727
4,top,0,0,1,0,-2,21,4,0.19047619047619047
4,top,0,1,0,0,-5,21,0,0.0
4,top,0,1,1,0,-3,21,1,0.047619047619047616
4,top,0,0,0,0,2,19,11,0.5789473684210527
4,top,0,0,1,0,2,19,10,0.5263157894736842
4,top,0,1,0,1,0,19,5,0.2631578947368421
4,top,0,1,1,0,-2,19,5,0.2631578947368421
4,top,0,1,1,0,3,17,14,0.8235294117647058
4,top,0,0,1,0,-3,16,5,0.3125
4,top,0,0,0,0,0,14,4,0.2857142857142857
4,top,0,1,1,0,4,14,10,0.7142857142857143
4,top,0,1,1,1,-1,13,2,0.15384615384615385
4,top,0,0,0,0,-3,12,2,0.16666666666666666
4,top,0,1,1,1,0,12,1,0.08333333333333333
4,top,0,1,0,1,-2,11,1,0.09090909090909091
4,top,0,1,0,1,-1,11,4,0.36363636363636365
4,top,0,1,1,0,-4,10,1,0.1
4,top,0,0,0,0,-4,9,0,0.0
4,top,0,1,1,1,1,9,5,0.5555555555555556
4,top,0,0,0,0,1,8,4,0.5
4,top,0,0,1,0,3,8,7,0.875
4,top,0,1,1,0,-5,8,0,0.0
4,top,0,1,1,1,2,8,4,0.5
4,top,0,0,0,0,3,7,3,0.42857142857142855
4,top,0,1,0,1,1,7,4,0.5714285714285714
4,top,0,1,1,1,3,7,6,0.8571428571428571
4,top,0,0,1,1,-1,6,0,0.0
4,top,0,1,0,1,-3,6,1,0.16666666666666666
4,top,0,1,0,1,2,6,5,0.8333333333333334
4,top,0,1,0,1,3,6,5,0.8333333333333334
4,top,0,1,1,1,-3,6,0,0.0
4,top,0,1,1,1,-2,6,1,0.16666666666666666
4,top,0,0,0,0,4,5,3,0.6
4,top,0,0,1,0,-4,5,0,0.0
4,top,0,0,1,0,4,5,4,0.8
4,top,0,0,1,1,0,5,2,0.4
4,top,0,0,1,1,1,5,3,0.6
4,top,0,1,1,0,5,5,5,1.0
4,top,0,0,0,0,5,4,3,0.75
4,top,0,0,1,0,5,4,2,0.5
4,top,0,0,1,1,-2,4,1,0.25
4,top,0,1,0,1,-4,4,0,0.0
4,top,0,1,0,1,4,4,2,0.5
4,top,0,1,0,1,5,4,2,0.5
4,top,0,0,0,0,-5,3,0,0.0
4,top,0,0,0,1,-1,3,1,0.3333333333333333
4,top,0,0,1,0,-5,3,0,0.0
4,top,0,0,1,1,-3,3,0,0.0
4,top,0,0,1,1,4,3,2,0.6666666666666666
4,top,0,1,1,1,-5,3,0,0.0
4,top,0,0,0,1,0,2,0,0.0
4,top,0,0,1,1,-4,2,0,0.0
4,top,0,0,1,1,2,2,1,0.5
4,top,0,0,1,1,5,2,0,0.0
4,top,0,1,1,1,-4,2,0,0.0
4,top,0,1,1,1,4,2,1,0.5
4,top,0,0,0,1,-5,1,0,0.0
4,top,0,0,0,1,-4,1,0,0.0
4,top,0,0,0,1,-3,1,0,0.0
4,top,0,0,0,1,-2,1,0,0.0
4,top,0,0,0,1,1,1,1,1.0
4,top,0,0,1,1,3,1,0,0.0
4,top,0,1,0,1,-5,1,0,0.0
4,top,1,0,0,0,0,583,261,0.44768439108061747
4,top,1,0,0,0,1,356,221,0.6207865168539326
4,top,1,0,0,0,-1,351,111,0.3162393162393162
4,top,1,0,0,0,2,264,191,0.7234848484848485
4,top,1,1,0,0,0,249,110,0.44176706827309237
4,top,1,0,0,0,-2,238,54,0.226890756302521
4,top,1,1,0,0,-1,171,42,0.24561403508771928
4,top,1,1,0,0,1,162,83,0.5123456790123457
4,top,1,0,0,0,3,154,127,0.8246753246753247
4,top,1,0,0,0,-3,141,30,0.2127659574468085
4,top,1,1,0,0,2,124,86,0.6935483870967742
4,top,1,0,0,0,4,108,100,0.9259259259259259
4,top,1,0,0,0,-4,104,14,0.1346153846153846
4,top,1,1,0,0,-2,101,25,0.24752475247524752
4,top,1,1,1,0,0,84,25,0.2976190476190476
4,top,1,0,1,0,0,70,29,0.4142857142857143
4,top,1,1,1,0,-1,68,14,0.20588235294117646
4,top,1,1,0,0,3,66,52,0.7878787878787878
4,top,1,1,0,0,-3,62,10,0.16129032258064516
4,top,1,0,1,0,-1,60,17,0.2833333333333333
4,top,1,0,0,0,5,55,46,0.8363636363636363
4,top,1,0,0,0,-5,52,3,0.057692307692307696
4,top,1,0,1,0,-2,52,11,0.21153846153846154
4,top,1,1,1,0,1,52,27,0.5192307692307693
4,top,1,1,1,0,-2,51,10,0.19607843137254902
4,top,1,1,0,0,-4,50,5,0.1
4,top,1,0,1,0,-3,49,6,0.12244897959183673
4,top,1,0,1,0,1,42,31,0.7380952380952381
4,top,1,1,1,1,0,40,10,0.25
4,top,1,0,1,0,2,37,23,0.6216216216216216
4,top,1,1,0,0,4,36,30,0.8333333333333334
4,top,1,1,1,0,2,36,20,0.5555555555555556
4,top,1,1,0,1,-1,34,10,0.29411764705882354
4,top,1,1,1,0,-3,33,1,0.030303030303030304
4,top,1,1,0,1,0,30,9,0.3
4,top,1,1,1,0,-4,29,5,0.1724137931034483
4,top,1,1,1,1,-1,29,7,0.2413793103448276
4,top,1,1,0,0,-5,28,1,0.03571428571428571
4,top,1,1,0,0,5,27,22,0.8148148148148148
4,top,1,1,1,0,3,27,17,0.6296296296296297
4,top,1,0,1,0,-4,24,2,0.08333333333333333
4,top,1,0,1,1,0,22,7,0.3181818181818182
4,top,1,1,1,0,-5,22,0,0.0
4,top,1,0,0,1,-1,20,6,0.3
4,top,1,0,0,1,0,20,8,0.4
4,top,1,0,1,0,3,19,13,0.6842105263157895
4,top,1,1,0,1,-2,19,3,0.15789473684210525
4,top,1,1,1,1,-3,19,2,0.10526315789473684
4,top,1,0,1,1,-1,18,1,0.05555555555555555
4,top,1,0,0,1,1,17,7,0.4117647058823529
4,top,1,1,0,1,2,17,12,0.7058823529411765
4,top,1,1,1,0,4,15,13,0.8666666666666667
4,top,1,1,1,1,-2,15,3,0.2
4,top,1,0,1,0,4,14,11,0.7857142857142857
4,top,1,1,0,1,1,14,9,0.6428571428571429
4,top,1,1,1,0,5,14,14,1.0
4,top,1,1,1,1,1,14,6,0.42857142857142855
4,top,1,0,1,1,-2,13,4,0.3076923076923077
4,top,1,1,0,1,-4,13,0,0.0
4,top,1,1,0,1,-3,13,4,0.3076923076923077
4,top,1,0,1,0,-5,12,0,0.0
4,top,1,0,1,1,-3,11,1,0.09090909090909091
4,top,1,0,1,1,1,11,4,0.36363636363636365
4,top,1,1,0,1,4,11,7,0.6363636363636364
4,top,1,1,1,1,2,10,3,0.3
4,top,1,1,1,1,3,10,8,0.8
4,top,1,0,0,1,-2,9,1,0.1111111111111111
4,top,1,1,1,1,-4,9,0,0.0
4,top,1,0,0,1,-3,8,5,0.625
4,top,1,0,1,1,2,8,4,0.5
4,top,1,1,0,1,-5,8,0,0.0
4,top,1,0,0,1,2,7,3,0.42857142857142855
4,top,1,0,1,0,5,7,7,1.0
4,top,1,1,0,1,3,7,6,0.8571428571428571
4,top,1,1,1,1,-5,7,0,0.0
4,top,1,0,0,1,3,6,6,1.0
4,top,1,0,1,1,-5,6,0,0.0
4,top,1,0,0,1,-4,5,0,0.0
4,top,1,0,1,1,-4,5,0,0.0
4,top,1,0,1,1,3,4,2,0.5
4,top,1,0,1,1,4,4,3,0.75
4,top,1,1,0,1,5,4,4,1.0
4,top,1,0,0,1,-5,3,0,0.0
4,top,1,1,1,1,4,3,3,1.0
4,top,1,1,1,1,5,3,3,1.0
4,top,1,0,0,1,5,1,1,1.0
4,top,2,0,0,0,0,445,204,0.4584269662921348
4,top,2,0,0,0,-1,277,108,0.3898916967509025
4,top,2,1,0,0,0,258,114,0.4418604651162791
4,top,2,0,0,0,1,255,166,0.6509803921568628
4,top,2,0,0,0,-2,202,48,0.2376237623762376
4,top,2,0,0,0,2,189,146,0.7724867724867724
4,top,2,1,0,0,-1,175,59,0.33714285714285713
4,top,2,1,0,0,1,142,88,0.6197183098591549
4,top,2,1,0,0,-2,123,27,0.21951219512195122
4,top,2,0,0,0,-3,121,24,0.19834710743801653
4,top,2,0,0,0,3,115,93,0.808695652173913
4,top,2,1,0,0,2,106,75,0.7075471698113207
4,top,2,1,1,0,0,100,36,0.36
4,top,2,0,0,0,-4,88,13,0.14772727272727273
4,top,2,1,1,0,-1,87,33,0.3793103448275862
4,top,2,0,1,0,-1,81,24,0.2962962962962963
4,top,2,1,0,0,-3,78,16,0.20512820512820512
4,top,2,0,0,0,4,75,71,0.9466666666666667
4,top,2,1,1,0,-2,75,24,0.32
4,top,2,0,1,0,0,73,38,0.5205479452054794
4,top,2,1,0,0,3,63,56,0.8888888888888888
4,top,2,0,1,0,-2,62,19,0.3064516129032258
4,top,2,0,1,0,1,62,41,0.6612903225806451
4,top,2,1,1,0,1,58,34,0.5862068965517241
4,top,2,0,1,0,2,52,38,0.7307692307692307
4,top,2,1,0,0,-4,49,3,0.061224489795918366
4,top,2,0,0,0,5,47,42,0.8936170212765957
4,top,2,1,1,0,2,47,33,0.7021276595744681
4,top,2,0,1,0,-3,46,9,0.1956521739130435
4,top,2,1,0,1,0,46,15,0.32608695652173914
4,top,2,0,0,0,-5,45,2,0.044444444444444446
4,top,2,1,0,0,4,45,40,0.8888888888888888
4,top,2,1,1,0,-4,45,9,0.2
4,top,2,0,0,1,0,41,21,0.5121951219512195
4,top,2,1,0,1,-2,41,9,0.21951219512195122
4,top,2,1,0,1,-1,39,8,0.20512820512820512
4,top,2,1,1,1,0,39,14,0.358974358974359
4,top,2,1,1,1,-1,37,10,0.2702702702702703
4,top,2,1,1,0,-3,36,7,0.19444444444444445
4,top,2,1,1,0,3,34,25,0.7352941176470589
4,top,2,0,0,1,-3,27,6,0.2222222222222222
4,top,2,0,1,0,-4,27,5,0.18518518518518517
4,top,2,0,1,0,3,27,22,0.8148148148148148
4,top,2,0,0,1,1,26,14,0.5384615384615384
4,top,2,1,0,0,-5,26,1,0.038461538461538464
4,top,2,1,0,1,-3,25,5,0.2
4,top,2,0,1,1,-1,24,4,0.16666666666666666
4,top,2,1,1,0,-5,24,1,0.041666666666666664
4,top,2,1,1,1,-4,24,3,0.125
4,top,2,1,1,1,1,24,15,0.625
4,top,2,0,0,1,-1,23,8,0.34782608695652173
4,top,2,1,0,1,1,23,14,0.6086956521739131
4,top,2,1,1,1,-3,23,8,0.34782608695652173
4,top,2,1,0,0,5,22,16,0.7272727272727273
4,top,2,1,1,1,2,22,15,0.6818181818181818
4,top,2,0,0,1,-2,19,2,0.10526315789473684
4,top,2,1,1,1,-2,19,10,0.5263157894736842
4,top,2,1,0,1,2,18,16,0.8888888888888888
4,top,2,1,1,0,4,18,16,0.8888888888888888
4,top,2,1,1,1,3,17,14,0.8235294117647058
4,top,2,0,0,1,-4,16,0,0.0
